	Title	Href	Leadtext	Tag	Datetime
474	Πάτρα: Νέες τοξικολογικές για Μαλένα και Ίριδα - Τι ανησυχεί τον Μάνο και γιατί απομονώθηκε	https://www.news247.gr/koinonia/patra-nees-toxikologikes-gia-malena-kai-irida-ti-anisychei-ton-mano-kai-giati-apomonothike.9621994.html	"Νέος κύκλος τοξικολογικών ερευνών για τα αίτια θανάτου της Μαλένας και της Ίριδας. Οι μαρτυρίες για τη ""χειριστική Ρούλα"" και τον πατέρα των αδικοχαμένων κοριτσιών."	ΠΑΤΡΑ	07 Μαΐου 2022 08:15
475	Πάτρα: Στην τελική ευθεία οι καταθέσεις γιατρών και νοσηλευτών - Η επόμενη κίνηση του Μάνου Δασκαλάκη	https://www.news247.gr/koinonia/patra-stin-teliki-eytheia-oi-katatheseis-giatron-kai-nosileyton-i-epomeni-kinisi-toy-manoy-daskalaki.9619261.html	Ολοκληρώνονται οι καταθέσεις γιατρών και νοσηλευτών που ασχολήθηκαν με την περίπτωση της 9χρονης Τζωρτζίνας. Τα στοιχεία που προκύπτουν για τη χορήγηση κεταμίνης.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	05 Μαΐου 2022 06:36
476	Φως στο Τούνελ: Η Αγγελική Νικολούλη επιστρέφει με αποκαλύψεις για την Πάτρα	https://www.news247.gr/psixagogia/tileorasi/fos-sto-toynel-i-aggeliki-nikoloyli-epistrefei-me-apokalypseis-gia-tin-patra.9618380.html	"Επιστρέφει με νέο επεισόδιο την Παρασκευή (06/05) η εκπομπή ""Φως στο Τούνελ"" της Αγγελικής Νικολούλης και το trailer ""υπόσχεται"" νέες αποκαλύψεις για τον θάνατο των τριών παιδιών στην Πάτρα."	ΠΑΤΡΑ	04 Μαΐου 2022 09:43
477	Πάτρα - Θάνατος Τζωρτζίνας: Συνεχίζονται οι καταθέσεις γιατρών και νοσηλευτών	https://www.news247.gr/koinonia/patra-thanatos-tzortzinas-synechizontai-oi-katatheseis-giatron-kai-nosileyton.9615967.html	Απαντήσεις για τη διαδρομή της κεταμίνης αναμένει η ανακρίτρια η οποία το επόμενο διάστημα θα λάβει καταθέσεις από περίπου 15 άτομα. Εν αναμονή του πορίσματος για την Ίριδα και τη Μαλένα.	ΠΑΤΡΑ	02 Μαΐου 2022 07:08
478	"Ρούλα Πισπιρίγκου: Νέα στοιχεία την ""καίνε"" για την χορήγηση κεταμίνης στην Τζωρτζίνα"	https://www.news247.gr/koinonia/eglima/royla-pispirigkoy-nea-stoicheia-tin-kaine-gia-tin-chorigisi-ketaminis-stin-tzortzina.9614918.html	"""Κλειδί"" της εξιχνίασης της υπόθεσης θανάτου της 9χρονης Τζωρτζίνας, η κεταμίνη. Πότε το νοσοκομείο του Ρίου έδωσε την ουσία στο παιδί, σύμφωνα με τον διευθυντή της ΜΕΘ και πόσες φορές αναφέρει η δικογραφία ότι έγινε χορήγηση. "	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	30 Απριλίου 2022 20:44
479	"Πάτρα: Εντόπισαν τεχνικό υπολογιστών που ""έσβηνε"" ίχνη της Πισπιρίγκου"	https://www.news247.gr/koinonia/patra-entopisan-techniko-ypologiston-poy-esvine-ichni-tis-pispirigkoy.9611992.html	"Έναν τεχνικό Η/Υ που ""συνεργαζόταν"" με την Ρούλα Πισπιρίγκου την τελευταία τριετία εντόπισαν οι αρχές. Φέρεται να διέγραφε τις αναζητήσεις της, με την υποδειξή της. Αναμένεται να καταθέσει."	ΠΑΤΡΑ	28 Απριλίου 2022 10:10
480	Υπόθεση Πάτρας: Διατάχθηκε πειθαρχικός έλεγχος σε βάρος των πρώτων ιατροδικαστών	https://www.news247.gr/koinonia/ypothesi-patras-diatachthike-peitharchikos-elegchos-se-varos-ton-iatrodikaston.9686390.html	Τη διενέργεια πειθαρχικού ελέγχου των ιατροδικαστών που διερεύνησαν τα αίτια θανάτου των παιδιών στην Πάτρα, για πιθανή τέλεση παραπτωμάτων, παρήγγειλε ο υπουργός Δικαιοσύνης, Κώστας Τσιάρας.	ΠΑΤΡΑ	04 Ιουλίου 2022 16:45
481	"Υπόθεση Πάτρας - Τσιάρας: ""Ξεκινά άμεσα πειθαρχικός έλεγχος των ιατροδικαστών"""	https://www.news247.gr/koinonia/eglima/ypothesi-patras-tsiaras-xekina-amesa-peitharchikos-elegchos-ton-iatrodikaston.9684556.html	Τη διενέργεια πειθαρχικού ελέγχου των ιατροδικαστών που συνέταξαν τις πρώτες εκθέσεις για τον θάνατο της Μαλένας και της Ίριδας στην Πάτρα, προανήγγειλε ο υπουργός Δικαιοσύνης.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	02 Ιουλίου 2022 20:22
482	Ρούλα Πισπιρίγκου: Αστυνομικοί στο κελί της για την επίδοση της κλήσης σε ανωμοτί κατάθεση	https://www.news247.gr/koinonia/eglima/royla-pispirigkoy-simera-i-epidosi-tis-klisis-se-anomoti-katathesi.9681943.html	Η ύποπτη για τις δολοφονίες της Μαλένας και της Ίριδας, θα ζητήσει να δοθεί εγγράφως η κατάθεσή μέσω του δικηγόρου της εντός ενός χρονικού διαστήματος 5-10 ημερών	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	30 Ιουνίου 2022 11:55
483	Ρούλα Πισπιρίγκου: Καλείται ως μόνη ύποπτη για την ανθρωποκτονία των Ίριδας και Μαλένας	https://www.news247.gr/koinonia/royla-pispirigkoy-kaleitai-os-moni-ypopti-gia-tin-anthropoktonia-ton-iridas-kai-malenas.9680844.html	Εξηγήσεις για τους θανάτους των δύο μικρότερων παιδιών της, Ίριδας και Μαλένας καλείται να δώσει η Ρούλα Πισπιρίγκου. Πλέον κρίνεται ως η μόνη ύποπτη για τις ανθρωποκτονίες των τριών κοριτσιών.	ΡΟΥΛΑ ΠΙΣΠΙΡΙΓΚΟΥ	29 Ιουνίου 2022 11:11
484	Δεν είμαι ο Ηρακλής Πουαρό, είμαι ο Θανάσης Κατερινόπουλος	https://www.news247.gr/sunday-edition/den-eimai-o-iraklis-poyaro-eimai-o-thanasis-katerinopoylos.9676213.html	"Ο άνθρωπος που αν δεν είχε γίνει αστυνομικός σήμερα θα ήταν ψυχολόγος, μιλά στο Magazine για τα χρόνια στην Αντιτρομοκρατική Υπηρεσία. Από την εξάρθρωση της ""17 Νοέμβρη"" και το φιάσκο με τον Σορίν Ματέι μέχρι την υπόθεση της Πάτρας και την... πολιτική."	ΣΥΝΕΝΤΕΥΞΗ	25 Ιουνίου 2022 08:49
485	Ρούλα Πισπιρίγκου: Όσα ρωτούσε στις συνομιλίες της με την Αγγελική Νικολούλη	https://www.news247.gr/koinonia/royla-pispirigkoy-osa-rotoyse-stis-synomilies-tis-me-tin-aggeliki-nikoloyli.9677231.html	"Ο τραγικός επίλογος των ερευνών της τριπλής παιδοκτονίας στην Πάτρα σύμφωνα με τους επιστήμονες, που σόκαρε το πανελλήνιο, γράφτηκε το βράδυ της Παρασκευής 24 Ιουνίου στο ""Τούνελ""."	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	25 Ιουνίου 2022 07:57
486	Πάτρα: Έρχονται κλήσεις υπόπτων για κατάθεση - Στην Εισαγγελία τα νέα στοιχεία για Ίριδα και Μαλένα	https://www.news247.gr/koinonia/patra-erchontai-kliseis-ypopton-gia-katathesi-stin-eisaggelia-ta-nea-stoicheia-gia-irida-kai-malena.9675560.html	Οι εισαγγελικοί λειτουργοί δεν αποκλείεται μέχρι την επόμενη εβδομάδα να καλέσουν πρόσωπα για καταθέσεις σχετικά με αξιόποινες πράξεις. Κλήση για ανωμοτί κατάθεση και στη Πισπιρίγκου για τα άλλα δύο παιδιά.	ΠΑΤΡΑ	23 Ιουνίου 2022 17:01
487	Φως στο Τούνελ: Ο τραγικός επίλογος στο θρίλερ της Πάτρας - Δείτε το trailer	https://www.news247.gr/psixagogia/tileorasi/fos-sto-toynel-o-tragikos-epilogos-sto-thriler-tis-patras-deite-to-trailer.9674706.html	"Συγκλονιστικό αναμένεται το τελευταίο επεισόδιο της εκπομπής ""Φως στο Τούνελ"" για την υπόθεση της Πάτρας. Δείτε το trailer της Παρασκευής (24/06)."	ΠΑΤΡΑ	22 Ιουνίου 2022 21:04
488	"Δικηγόρος Ρούλας Πισπιρίγκου: ""Καμία επικοινωνία με Μάνο Δασκαλάκη"" - Τι είπε για την κατάθεση της αδερφής της"	https://www.news247.gr/koinonia/dikigoros-roylas-pispirigkoy-kamia-epikoinonia-me-mano-daskalaki-ti-eipe-gia-tin-katathesi-tis-aderfis-tis.9673762.html	"""Δεν έχουμε το πόρισμα"" δήλωσε ο Όθωνας Παπαδόπουλος, ο οποίος αποκάλυψε πως ""υπήρξε μηνυτήρια αναφορά στον εισαγγελέα"" μετά τον θάνατο της Μαλένας από τη Ρούλα Πισπιρίγκου."	ΠΑΤΡΑ	22 Ιουνίου 2022 08:18
489	Υπόθεση Πάτρας: Για δέκα ώρες κατέθετε η Δήμητρα Πισπιρίγκου - Τι ρωτήθηκε	https://www.news247.gr/koinonia/ypothesi-patras-gia-deka-ores-katethete-i-dimitra-pispirigkoy-ti-rotithike.9673671.html	Η πλέον μαραθώνια κατάθεση ήταν αυτή της αδερφής της Ρούλας Πισπιρίγκου, η οποία ρωτήθηκε πολλές φορές για την επίμαχη ημέρα του θανάτου της μικρής Ίριδας. Πολλές οι ερωτήσεις και για τις σχέσεις των μελών της οικογένειας μεταξύ τους.	ΠΑΤΡΑ	21 Ιουνίου 2022 23:07
490	Πάτρα: Μαραθώνια η κατάθεση της Δήμητρας Πισπιρίγκου	https://www.news247.gr/koinonia/patra-oloklirothike-i-marathonia-katathesi-tis-dimitras-pispirigkoy.9673282.html	Βροχή ερωτήσεων στην αδερφή της Ρούλας Πισπιρίγκου, Δήμητρα, που κλήθηκε στη Ασφάλεια για κατάθεση. Την αποδοκίμασαν κατά την είσοδό της. 	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	21 Ιουνίου 2022 21:38
491	Στην ΓΑΔΑ η αδελφή της Ρούλας Πισπιρίγκου - Ήταν παρούσα στον θάνατο της Ίριδας	https://www.news247.gr/koinonia/eglima/stin-gada-gia-katathesi-i-adelfi-tis-roylas-pispirigkoy-itan-paroysa-ston-thanato-tis-iridas.9673031.html	Ολοκληρώνεται σταδιακά ο κύκλος της προανάκρισης από το Ανθρωποκτονιών για τις συνθήκες θανάτου των δύο μικρότερων κοριτσιών της οικογένειας από την Πάτρα, της Μαλένας και της Ίριδας. Καταθέτει η Δήμητρα Πισπιρίγκου. Γιουχαΐσματα από τους συγκεντρωμένους.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	21 Ιουνίου 2022 12:39
492	Η Πισπιρίγκου θα αμφισβητήσει το πόρισμα για Ίριδα και Μαλένα - Στη ΓΑΔΑ η αδερφή της	https://www.news247.gr/koinonia/i-pispirigkoy-tha-amfisvitisei-to-porisma-gia-irida-kai-malena-sti-gada-i-aderfi-tis.9672762.html	Ο δικηγόρος της Πισπιρίγκου τόνισε πως εάν η Ρούλα ήταν ένοχη δεν θα παρέδιδε το ματωμένο πανάκι στις Αρχές. Επιμένει στις θέσεις της, συνεχίζονται οι καταθέσεις.	ΠΑΤΡΑ	21 Ιουνίου 2022 09:06
493	Πάτρα: Τι περιγράφει το ιατροδικαστικό πόρισμα για τον ασφυκτικό θάνατο της Μαλένας και της Ίριδας	https://www.news247.gr/koinonia/patra-ti-perigrafei-to-iatrodikastiko-porisma-gia-ton-asfyktiko-thanato-tis-malenas-kai-tis-iridas.9672237.html	"Στα χέρια του Ανθρωποκτονιών προκειμένου οι αστυνομικοί να καταλήξουν στο ποιος είναι πίσω από τον εξωγενή παράγοντα. Για ""μηχανισμό βίαιου θανάτου"" κάνει λόγο το πόρισμα."	ΠΑΤΡΑ	20 Ιουνίου 2022 17:56
494	Πάτρα: Σε ασφυξία οφείλεται ο θάνατος Μαλένας και Ίριδας - Τι δείχνει το πόρισμα των ιατροδικαστών 	https://www.news247.gr/koinonia/patra-se-asfyxia-ofeiletai-o-thanatos-malenas-kai-iridas-ti-deichnei-to-porisma-ton-iatrodikaston.9671799.html	Κατατέθηκε το πόρισμα των ιατροδικαστών κ.κ. Καρακούκη και Καλογρηά για τον θάνατο της Μαλένας και της Ίριδας. Το κοινό στοιχείο στις εξετάσεις των κοριτσιών και η αιτία θανάτου. 	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	20 Ιουνίου 2022 12:03
